id,name,account,num_nodes,run_time,submit_time,start_time,end_time,state,avg_cpu_usage,avg_gpu_usage,avg_ntx_usage,avg_nrx_usage,avg_node_power,max_node_power,energy
jid_838609,108.0,519.0,1,2866,6653663,6653663,6656530,JobState.COMPLETED,1.0,0,0,0,176.53061224489704,176.53061224489795,505936.7346938749
jid_821109,66719.0,432.0,4,24405,6431333,6632178,6656584,JobState.COMPLETED,1.0,0,0,0,176.5306122448969,176.53061224489795,17232918.367346834
jid_838451,338.0,393.0,44,36,6656610,6656610,6656647,JobState.COMPLETED,0.5398181577221369,0,0,0,120.18181523128209,120.18181523128209,190367.99532635085
jid_838595,108.0,519.0,1,2990,6653657,6653657,6656648,JobState.COMPLETED,1.0,0,0,0,176.53061224489701,176.53061224489795,527826.5306122421
jid_838409,85349.0,168.0,40,15307,6641398,6641404,6656712,JobState.COMPLETED,0.8339233896685566,0,0,0,156.19470077574186,156.1947007757416,95634891.39097123
jid_838616,108.0,519.0,1,3089,6653659,6653659,6656749,JobState.COMPLETED,1.0,0,0,0,176.530612244897,176.53061224489795,545303.0612244868
jid_838600,108.0,519.0,1,3091,6653659,6653659,6656751,JobState.COMPLETED,1.0,0,0,0,176.530612244897,176.53061224489795,545656.1224489766
jid_838629,108.0,519.0,1,3128,6653664,6653664,6656793,JobState.COMPLETED,1.0,0,0,0,176.530612244897,176.53061224489795,552187.7551020378
jid_838414,85353.0,168.0,40,15382,6641413,6641418,6656801,JobState.COMPLETED,0.8321051353307292,0,0,0,155.97205738743554,155.97205738743622,95966487.46934134
jid_838415,85354.0,168.0,40,15372,6641429,6641434,6656807,JobState.COMPLETED,0.8339957981633435,0,0,0,156.20356712204062,156.20356712204207,96046449.35200034
jid_838417,85355.0,168.0,40,15378,6641432,6641438,6656817,JobState.COMPLETED,0.832785690472728,0,0,0,156.05539067012847,156.05539067012995,95992791.90900943
jid_838419,85357.0,168.0,40,15395,6641421,6641427,6656823,JobState.COMPLETED,0.8319285743790953,0,0,0,155.95043767907217,155.95043767907288,96034279.52277264
jid_838420,77701.0,168.0,1,12428,6644434,6644439,6656868,JobState.COMPLETED,0.518801841615946,0,0,0,117.60838876930008,117.60838876929951,1461637.0556248613
jid_838633,108.0,519.0,1,3220,6653664,6653664,6656885,JobState.COMPLETED,1.0,0,0,0,176.53061224489696,176.53061224489795,568428.5714285682
jid_838580,108.0,519.0,1,4220,6651182,6652800,6657021,JobState.COMPLETED,1.0,0,0,0,176.53061224489684,176.53061224489795,744959.1836734647
jid_838652,108.0,519.0,1,3399,6653664,6653664,6657064,JobState.COMPLETED,1.0,0,0,0,176.53061224489696,176.53061224489795,600027.5510204048
jid_838592,108.0,519.0,1,4380,6651183,6652800,6657181,JobState.COMPLETED,1.0,0,0,0,176.53061224489684,176.53061224489795,773204.0816326481
