id,name,account,num_nodes,run_time,submit_time,start_time,end_time,state,avg_node_power,max_node_power,energy
jid_264173,794.0,204.0,24,454,-1047,0,455,JobState.COMPLETED,176.5306122448978,176.53061224489795,1923477.5510204067
jid_264201,36249.0,195.0,1,456,-379,0,457,JobState.COMPLETED,176.53061224489807,176.53061224489795,80497.95918367352
jid_269999,36921.0,195.0,1,459,-440,0,460,JobState.COMPLETED,176.53061224489807,176.53061224489795,81027.55102040821
jid_264219,794.0,204.0,24,460,-1054,0,461,JobState.COMPLETED,176.5306122448978,176.53061224489795,1948897.9591836717
jid_269783,36798.0,195.0,1,469,-387,0,470,JobState.COMPLETED,176.53061224489807,176.53061224489795,82792.85714285719
jid_269885,36855.0,195.0,1,478,-432,0,479,JobState.COMPLETED,176.53061224489807,176.53061224489795,84381.63265306127
jid_264198,233.0,121.0,1,481,-555,0,482,JobState.COMPLETED,176.53061224489807,176.53061224489795,84911.22448979598
jid_269766,794.0,204.0,24,491,-1049,0,492,JobState.COMPLETED,176.5306122448978,176.53061224489795,2080236.7346938758
jid_264222,794.0,204.0,24,493,-1048,0,494,JobState.COMPLETED,176.5306122448978,176.53061224489795,2088710.2040816308
jid_269756,36788.0,195.0,1,497,-1193,0,498,JobState.COMPLETED,176.53061224489807,176.53061224489795,87735.71428571433
jid_264105,36222.0,195.0,1,498,-1263,0,499,JobState.COMPLETED,176.53061224489807,176.53061224489795,87912.24489795923
jid_264198,233.0,121.0,1,502,-555,0,503,JobState.COMPLETED,176.53061224489807,176.53061224489795,88618.36734693883
jid_265016,36520.0,195.0,1,512,-1249,0,513,JobState.COMPLETED,176.5306122448981,176.53061224489795,90383.67346938782
jid_270002,36924.0,195.0,1,512,-378,0,513,JobState.COMPLETED,176.5306122448981,176.53061224489795,90383.67346938782
jid_264198,233.0,121.0,1,516,-555,0,517,JobState.COMPLETED,176.5306122448981,176.53061224489795,91089.79591836741
jid_265050,36534.0,195.0,1,516,-397,0,517,JobState.COMPLETED,176.5306122448981,176.53061224489795,91089.79591836741
jid_267676,36605.0,195.0,1,517,-448,0,518,JobState.COMPLETED,176.5306122448981,176.53061224489795,91266.32653061232
jid_269758,36789.0,195.0,1,518,-1252,0,519,JobState.COMPLETED,176.5306122448981,176.53061224489795,91442.85714285722
jid_267640,36591.0,195.0,1,524,-1253,0,525,JobState.COMPLETED,176.5306122448981,176.53061224489795,92502.0408163266
jid_269871,794.0,204.0,24,526,-1055,0,527,JobState.COMPLETED,176.53061224489775,176.53061224489795,2228522.448979589
jid_264198,233.0,121.0,1,527,-555,0,528,JobState.COMPLETED,176.5306122448981,176.53061224489795,93031.6326530613
jid_267643,36594.0,195.0,1,528,-1198,0,529,JobState.COMPLETED,176.5306122448981,176.53061224489795,93208.1632653062
jid_269979,794.0,204.0,24,528,-1049,0,529,JobState.COMPLETED,176.53061224489775,176.53061224489795,2236995.918367344
jid_264198,233.0,121.0,1,530,-555,0,531,JobState.COMPLETED,176.5306122448981,176.53061224489795,93561.22448979599
jid_264198,233.0,121.0,1,532,-555,0,533,JobState.COMPLETED,176.5306122448981,176.53061224489795,93914.28571428578
jid_264198,233.0,121.0,1,532,-555,0,533,JobState.COMPLETED,176.5306122448981,176.53061224489795,93914.28571428578
jid_264198,233.0,121.0,1,532,-555,0,533,JobState.COMPLETED,176.5306122448981,176.53061224489795,93914.28571428578
jid_264198,233.0,121.0,1,534,-555,0,535,JobState.COMPLETED,176.5306122448981,176.53061224489795,94267.34693877558
jid_264198,233.0,121.0,1,536,-555,0,537,JobState.COMPLETED,176.5306122448981,176.53061224489795,94620.40816326538
jid_264227,794.0,204.0,24,538,-1048,0,539,JobState.COMPLETED,176.53061224489775,176.53061224489795,2279363.26530612
jid_264198,233.0,121.0,1,541,-555,0,542,JobState.COMPLETED,176.5306122448981,176.53061224489795,95503.06122448987
jid_267644,36595.0,195.0,1,542,-1199,0,543,JobState.COMPLETED,176.5306122448981,176.53061224489795,95679.59183673476
jid_269790,36805.0,195.0,1,543,-383,0,544,JobState.COMPLETED,176.5306122448981,176.53061224489795,95856.12244897966
jid_264198,233.0,121.0,1,544,-555,0,545,JobState.COMPLETED,176.5306122448981,176.53061224489795,96032.65306122457
jid_264198,233.0,121.0,1,544,-555,0,545,JobState.COMPLETED,176.5306122448981,176.53061224489795,96032.65306122457
jid_269971,36910.0,195.0,1,545,-1204,0,546,JobState.COMPLETED,176.5306122448981,176.53061224489795,96209.18367346947
jid_264198,233.0,121.0,1,556,-555,0,557,JobState.COMPLETED,176.5306122448981,176.53061224489795,98151.02040816334
jid_264198,233.0,121.0,1,558,-555,0,559,JobState.COMPLETED,176.5306122448981,176.53061224489795,98504.08163265313
jid_264198,233.0,121.0,1,577,-555,0,578,JobState.COMPLETED,176.5306122448981,176.53061224489795,101858.1632653062
jid_264198,233.0,121.0,1,577,-555,0,578,JobState.COMPLETED,176.5306122448981,176.53061224489795,101858.1632653062
jid_270291,37101.0,195.0,1,590,-224,0,591,JobState.COMPLETED,176.53061224489812,176.53061224489795,104153.0612244899
jid_270103,36982.0,195.0,1,597,-231,0,598,JobState.COMPLETED,176.53061224489812,176.53061224489795,105388.77551020418
jid_270006,36927.0,195.0,1,603,-378,0,604,JobState.COMPLETED,176.53061224489812,176.53061224489795,106447.95918367356
jid_265054,36537.0,195.0,1,606,-369,0,607,JobState.COMPLETED,176.53061224489812,176.53061224489795,106977.55102040827
jid_269796,36810.0,195.0,1,614,-219,0,615,JobState.COMPLETED,176.53061224489812,176.53061224489795,108389.79591836745
jid_270012,36933.0,195.0,1,614,-209,0,615,JobState.COMPLETED,176.53061224489812,176.53061224489795,108389.79591836745
jid_270011,36932.0,195.0,1,627,-377,0,628,JobState.COMPLETED,176.53061224489812,176.53061224489795,110684.69387755112
jid_270295,37105.0,195.0,1,628,-217,0,629,JobState.COMPLETED,176.53061224489812,176.53061224489795,110861.22448979602
jid_264198,233.0,121.0,1,629,-555,0,630,JobState.COMPLETED,176.53061224489812,176.53061224489795,111037.75510204092
jid_264198,233.0,121.0,1,632,-555,0,633,JobState.COMPLETED,176.53061224489812,176.53061224489795,111567.34693877562
jid_264265,36280.0,195.0,1,632,-375,0,633,JobState.COMPLETED,176.53061224489812,176.53061224489795,111567.34693877562
jid_267683,36612.0,195.0,1,632,-267,0,633,JobState.COMPLETED,176.53061224489812,176.53061224489795,111567.34693877562
jid_267686,36615.0,195.0,1,634,-226,0,635,JobState.COMPLETED,176.53061224489812,176.53061224489795,111920.40816326541
jid_267652,36597.0,195.0,1,645,-1264,0,646,JobState.COMPLETED,176.53061224489812,176.53061224489795,113862.24489795929
jid_264121,794.0,204.0,24,647,-1053,0,648,JobState.COMPLETED,176.5306122448978,176.53061224489795,2741167.346938773
jid_265061,36543.0,195.0,1,660,-240,0,661,JobState.COMPLETED,176.53061224489812,176.53061224489795,116510.20408163276
jid_270084,36964.0,195.0,1,665,-1188,0,666,JobState.COMPLETED,176.53061224489812,176.53061224489795,117392.85714285725
jid_270299,37109.0,195.0,1,666,-299,0,667,JobState.COMPLETED,176.53061224489812,176.53061224489795,117569.38775510214
jid_269905,36872.0,195.0,1,704,-372,0,705,JobState.COMPLETED,176.53061224489815,176.53061224489795,124277.5510204083
jid_270077,36960.0,195.0,1,725,-1206,0,726,JobState.COMPLETED,176.53061224489815,176.53061224489795,127984.69387755117
jid_269910,36876.0,195.0,1,803,-436,0,804,JobState.COMPLETED,176.53061224489815,176.53061224489795,141754.08163265322
jid_264279,36290.0,195.0,1,833,-505,0,834,JobState.COMPLETED,176.53061224489815,176.53061224489795,147050.00000000015
jid_270036,36947.0,195.0,1,838,-416,0,839,JobState.COMPLETED,176.53061224489815,176.53061224489795,147932.65306122464
jid_265077,36557.0,195.0,1,874,-481,0,875,JobState.COMPLETED,176.53061224489818,176.53061224489795,154287.755102041
jid_267704,36625.0,195.0,1,904,-423,0,905,JobState.COMPLETED,176.53061224489818,176.53061224489795,159583.67346938796
jid_269880,36851.0,195.0,1,910,-1255,0,911,JobState.COMPLETED,176.53061224489818,176.53061224489795,160642.85714285733
jid_267706,36626.0,195.0,1,928,-390,0,929,JobState.COMPLETED,176.53061224489815,176.53061224489795,163820.40816326547
jid_270041,36949.0,195.0,1,932,-466,0,933,JobState.COMPLETED,176.53061224489815,176.53061224489795,164526.5306122451
jid_264247,36264.0,195.0,1,942,-1212,0,943,JobState.COMPLETED,176.53061224489812,176.53061224489795,166291.83673469402
jid_270140,37011.0,195.0,1,980,-245,0,981,JobState.COMPLETED,176.53061224489807,176.53061224489795,173000.00000000012
jid_269925,36882.0,195.0,1,987,-239,0,988,JobState.COMPLETED,176.53061224489807,176.53061224489795,174235.71428571438
jid_270323,37125.0,195.0,1,995,-466,0,996,JobState.COMPLETED,176.53061224489804,176.53061224489795,175647.95918367355
jid_270088,36967.0,195.0,1,998,-1219,0,999,JobState.COMPLETED,176.53061224489804,176.53061224489795,176177.55102040825
jid_270143,37013.0,195.0,1,1013,-212,0,1014,JobState.COMPLETED,176.530612244898,176.53061224489795,178825.5102040817
jid_269829,36829.0,195.0,1,1077,-371,0,1078,JobState.COMPLETED,176.53061224489792,176.53061224489795,190123.46938775506
jid_270144,37014.0,195.0,1,1078,-509,0,1079,JobState.COMPLETED,176.53061224489792,176.53061224489795,190299.99999999997
jid_270150,37017.0,195.0,1,1080,-224,0,1081,JobState.COMPLETED,176.5306122448979,176.53061224489795,190653.06122448973
jid_265098,36565.0,195.0,1,1081,-371,0,1082,JobState.COMPLETED,176.5306122448979,176.53061224489795,190829.59183673462
jid_270151,37018.0,195.0,1,1119,-463,0,1120,JobState.COMPLETED,176.53061224489787,176.53061224489795,197537.7551020407
jid_269895,36864.0,195.0,1,1120,-1193,0,1121,JobState.COMPLETED,176.53061224489787,176.53061224489795,197714.28571428562
jid_265048,36532.0,195.0,1,1122,-1190,0,1123,JobState.COMPLETED,176.53061224489787,176.53061224489795,198067.34693877542
jid_269838,36835.0,195.0,1,1128,-374,0,1129,JobState.COMPLETED,176.53061224489787,176.53061224489795,199126.5306122448
jid_269786,36801.0,195.0,1,1138,-1189,0,1139,JobState.COMPLETED,176.53061224489784,176.53061224489795,200891.83673469373
jid_264323,36309.0,195.0,1,1152,-373,0,1153,JobState.COMPLETED,176.5306122448978,176.53061224489795,203363.26530612228
jid_270250,37074.0,195.0,1,1154,-470,0,1155,JobState.COMPLETED,176.5306122448978,176.53061224489795,203716.32653061207
jid_270033,36945.0,195.0,1,1158,-1234,0,1159,JobState.COMPLETED,176.5306122448978,176.53061224489795,204422.44897959166
jid_270301,37110.0,195.0,1,1160,-1201,0,1161,JobState.COMPLETED,176.5306122448978,176.53061224489795,204775.51020408145
jid_270341,37131.0,195.0,1,1174,-458,0,1175,JobState.COMPLETED,176.5306122448978,176.53061224489795,207246.93877551003
jid_269805,36816.0,195.0,1,1175,-1215,0,1176,JobState.COMPLETED,176.5306122448978,176.53061224489795,207423.4693877549
jid_270118,36995.0,195.0,1,1178,-1212,0,1179,JobState.COMPLETED,176.5306122448978,176.53061224489795,207953.06122448962
jid_270067,36957.0,195.0,1,1178,-386,0,1179,JobState.COMPLETED,176.5306122448978,176.53061224489795,207953.06122448962
jid_269896,36865.0,195.0,1,1189,-1217,0,1190,JobState.COMPLETED,176.53061224489778,176.53061224489795,209894.89795918346
jid_269943,36888.0,195.0,1,1206,-431,0,1207,JobState.COMPLETED,176.53061224489775,176.53061224489795,212895.9183673467
jid_265066,36548.0,195.0,1,1211,-1200,0,1212,JobState.COMPLETED,176.53061224489775,176.53061224489795,213778.5714285712
jid_270344,37134.0,195.0,1,1223,-380,0,1224,JobState.COMPLETED,176.53061224489775,176.53061224489795,215896.93877550995
jid_270167,37026.0,195.0,1,1229,-470,0,1230,JobState.COMPLETED,176.53061224489775,176.53061224489795,216956.12244897935
jid_269795,36809.0,195.0,1,1237,-1189,0,1238,JobState.COMPLETED,176.53061224489772,176.53061224489795,218368.3673469385
jid_264368,36347.0,195.0,1,1246,-410,0,1247,JobState.COMPLETED,176.53061224489772,176.53061224489795,219957.14285714258
jid_264326,36312.0,195.0,1,1252,-496,0,1253,JobState.COMPLETED,176.53061224489772,176.53061224489795,221016.32653061196
jid_270306,37114.0,195.0,1,1282,-1216,0,1283,JobState.COMPLETED,176.5306122448977,176.53061224489795,226312.24489795885
jid_264340,36323.0,195.0,1,1319,-430,0,1320,JobState.COMPLETED,176.53061224489767,176.53061224489795,232843.87755102004
jid_265062,36544.0,195.0,1,1327,-1194,0,1328,JobState.COMPLETED,176.53061224489764,176.53061224489795,234256.12244897918
jid_270352,37141.0,195.0,1,1361,-423,0,1362,JobState.COMPLETED,176.5306122448976,176.53061224489795,240258.16326530566
jid_264276,36288.0,195.0,1,1363,-1196,0,1364,JobState.COMPLETED,176.5306122448976,176.53061224489795,240611.22448979545
jid_270354,37143.0,195.0,1,1388,-459,0,1389,JobState.COMPLETED,176.5306122448976,176.53061224489795,245024.48979591788
jid_270121,36997.0,195.0,1,1409,-1198,0,1410,JobState.COMPLETED,176.53061224489758,176.53061224489795,248731.6326530607
jid_264341,36324.0,195.0,1,1428,-218,0,1429,JobState.COMPLETED,176.53061224489755,176.53061224489795,252085.7142857137
jid_270380,37167.0,195.0,1,1430,-494,0,1431,JobState.COMPLETED,176.53061224489755,176.53061224489795,252438.7755102035
jid_270217,37065.0,195.0,1,1449,-1209,0,1450,JobState.COMPLETED,176.53061224489755,176.53061224489795,255792.85714285655
jid_264280,36291.0,195.0,1,1451,-1227,0,1452,JobState.COMPLETED,176.53061224489755,176.53061224489795,256145.91836734634
jid_270124,37000.0,195.0,1,1455,-1198,0,1456,JobState.COMPLETED,176.53061224489755,176.53061224489795,256852.04081632593
jid_270263,37082.0,195.0,1,1474,-247,0,1475,JobState.COMPLETED,176.53061224489753,176.53061224489795,260206.12244897895
jid_270034,36946.0,195.0,1,1477,-1198,0,1478,JobState.COMPLETED,176.53061224489753,176.53061224489795,260735.71428571365
jid_265092,36562.0,195.0,1,1488,-1199,0,1489,JobState.COMPLETED,176.53061224489753,176.53061224489795,262677.5510204075
jid_270373,37160.0,195.0,1,1498,-433,0,1499,JobState.COMPLETED,176.53061224489753,176.53061224489795,264442.8571428565
jid_264293,36296.0,195.0,1,1500,-1198,0,1501,JobState.COMPLETED,176.5306122448975,176.53061224489795,264795.9183673462
jid_264361,36342.0,195.0,1,1500,-498,0,1501,JobState.COMPLETED,176.5306122448975,176.53061224489795,264795.9183673462
jid_264300,36301.0,195.0,1,1518,-1190,0,1519,JobState.COMPLETED,176.5306122448975,176.53061224489795,267973.4693877544
jid_264363,36343.0,195.0,1,1557,-432,0,1558,JobState.COMPLETED,176.53061224489747,176.53061224489795,274858.16326530534
jid_270226,37068.0,195.0,1,1573,-1198,0,1574,JobState.COMPLETED,176.53061224489747,176.53061224489795,277682.65306122374
jid_270321,37124.0,195.0,1,1576,-1217,0,1577,JobState.COMPLETED,176.53061224489747,176.53061224489795,278212.2448979584
jid_270356,37145.0,195.0,1,1608,-405,0,1609,JobState.COMPLETED,176.53061224489744,176.53061224489795,283861.2244897951
jid_269927,36883.0,195.0,1,1630,-1196,0,1631,JobState.COMPLETED,176.53061224489744,176.53061224489795,287744.89795918285
jid_270158,37020.0,195.0,1,1639,-1200,0,1640,JobState.COMPLETED,176.53061224489744,176.53061224489795,289333.6734693869
jid_270142,37012.0,195.0,1,1646,-1201,0,1647,JobState.COMPLETED,176.5306122448974,176.53061224489795,290569.38775510114
jid_270387,37170.0,195.0,1,1648,-420,0,1649,JobState.COMPLETED,176.5306122448974,176.53061224489795,290922.44897959096
jid_267717,36629.0,195.0,1,1661,-1192,0,1662,JobState.COMPLETED,176.5306122448974,176.53061224489795,293217.34693877463
jid_270236,37070.0,195.0,1,1701,-1245,0,1702,JobState.COMPLETED,176.53061224489738,176.53061224489795,300278.57142857043
jid_270376,37163.0,195.0,1,1706,-515,0,1707,JobState.COMPLETED,176.53061224489738,176.53061224489795,301161.2244897949
jid_270358,37147.0,195.0,1,1738,-446,0,1739,JobState.COMPLETED,176.53061224489738,176.53061224489795,306810.2040816317
jid_264395,36353.0,195.0,1,1774,-421,0,1775,JobState.COMPLETED,176.53061224489736,176.53061224489795,313165.3061224479
jid_270401,37173.0,195.0,1,1774,-388,0,1775,JobState.COMPLETED,176.53061224489736,176.53061224489795,313165.3061224479
jid_270359,37148.0,195.0,1,1776,-1222,0,1777,JobState.COMPLETED,176.53061224489736,176.53061224489795,313518.3673469377
jid_270164,37024.0,195.0,1,1816,-1200,0,1817,JobState.COMPLETED,176.53061224489733,176.53061224489795,320579.59183673357
jid_264399,36357.0,195.0,1,1841,-450,0,1842,JobState.COMPLETED,176.53061224489733,176.53061224489795,324992.857142856
jid_264329,36315.0,195.0,1,1895,-1207,0,1896,JobState.COMPLETED,176.53061224489733,176.53061224489795,334525.51020408043
jid_264419,36371.0,195.0,1,1909,-488,0,1910,JobState.COMPLETED,176.5306122448973,176.53061224489795,336996.93877550896
jid_270269,37088.0,195.0,1,1912,-1211,0,1913,JobState.COMPLETED,176.5306122448973,176.53061224489795,337526.53061224363
jid_270361,37150.0,195.0,1,1913,-1222,0,1914,JobState.COMPLETED,176.5306122448973,176.53061224489795,337703.06122448854
jid_270275,37094.0,195.0,1,1955,-1195,0,1956,JobState.COMPLETED,176.5306122448973,176.53061224489795,345117.3469387742
jid_264425,36377.0,195.0,1,1958,-492,0,1959,JobState.COMPLETED,176.5306122448973,176.53061224489795,345646.9387755089
jid_264434,36384.0,195.0,1,1994,-467,0,1995,JobState.COMPLETED,176.53061224489727,176.53061224489795,352002.04081632517
jid_270176,37033.0,195.0,1,1995,-1237,0,1996,JobState.COMPLETED,176.53061224489727,176.53061224489795,352178.5714285701
jid_270363,37152.0,195.0,1,2000,-1195,0,2001,JobState.COMPLETED,176.53061224489727,176.53061224489795,353061.2244897945
jid_264438,36388.0,195.0,1,2032,-500,0,2033,JobState.COMPLETED,176.53061224489727,176.53061224489795,358710.20408163127
jid_270266,37085.0,195.0,1,2072,-1218,0,2073,JobState.COMPLETED,176.53061224489724,176.53061224489795,365771.42857142707
jid_264512,36409.0,195.0,1,2397,-512,0,2398,JobState.COMPLETED,176.53061224489713,176.53061224489795,423143.87755101844
jid_264515,36412.0,195.0,1,2414,-496,0,2415,JobState.COMPLETED,176.53061224489713,176.53061224489795,426144.8979591817
jid_264550,36424.0,195.0,1,2516,-446,0,2517,JobState.COMPLETED,176.5306122448971,176.53061224489795,444151.0204081611
jid_264551,36425.0,195.0,1,2524,-474,0,2525,JobState.COMPLETED,176.5306122448971,176.53061224489795,445563.2653061203
jid_264555,36427.0,195.0,1,2538,-519,0,2539,JobState.COMPLETED,176.5306122448971,176.53061224489795,448034.69387754885
jid_264557,36429.0,195.0,1,2561,-487,0,2562,JobState.COMPLETED,176.5306122448971,176.53061224489795,452094.89795918146
jid_264423,36375.0,195.0,1,2565,-1243,0,2566,JobState.COMPLETED,176.5306122448971,176.53061224489795,452801.02040816104
jid_264558,36430.0,195.0,1,2584,-516,0,2585,JobState.COMPLETED,176.5306122448971,176.53061224489795,456155.1020408141
jid_264576,36433.0,195.0,1,2609,-487,0,2610,JobState.COMPLETED,176.5306122448971,176.53061224489795,460568.36734693655
jid_264431,36382.0,195.0,1,2616,-1201,0,2617,JobState.COMPLETED,176.53061224489707,176.53061224489795,461804.08163265075
jid_264581,36435.0,195.0,1,2645,-511,0,2646,JobState.COMPLETED,176.53061224489707,176.53061224489795,466923.46938775276
jid_264636,36449.0,195.0,1,2886,-475,0,2887,JobState.COMPLETED,176.53061224489701,176.53061224489795,509467.34693877277
jid_264649,36451.0,195.0,1,2893,-402,0,2894,JobState.COMPLETED,176.53061224489701,176.53061224489795,510703.0612244871
jid_264664,36454.0,195.0,1,2932,-448,0,2933,JobState.COMPLETED,176.53061224489701,176.53061224489795,517587.75510203803
jid_264669,36456.0,195.0,1,3001,-404,0,3002,JobState.COMPLETED,176.53061224489701,176.53061224489795,529768.3673469359
jid_264707,36464.0,195.0,1,3153,-414,0,3154,JobState.COMPLETED,176.530612244897,176.53061224489795,556601.0204081602
jid_264718,36466.0,195.0,1,3265,-517,0,3266,JobState.COMPLETED,176.53061224489696,176.53061224489795,576372.4489795886
jid_264732,36470.0,195.0,1,3311,-486,0,3312,JobState.COMPLETED,176.53061224489696,176.53061224489795,584492.8571428538
jid_264777,36477.0,195.0,1,3392,-414,0,3393,JobState.COMPLETED,176.53061224489696,176.53061224489795,598791.8367346905
jid_264898,36500.0,195.0,1,4572,-1265,0,4573,JobState.COMPLETED,176.53061224489682,176.53061224489795,807097.9591836683
jid_265011,36517.0,195.0,1,4681,-390,0,4682,JobState.COMPLETED,176.53061224489682,176.53061224489795,826339.795918362
jid_264921,36509.0,195.0,1,4905,-1271,0,4906,JobState.COMPLETED,176.5306122448968,176.53061224489795,865882.6530612188
jid_265111,36569.0,195.0,1,5064,-449,0,5065,JobState.COMPLETED,176.5306122448968,176.53061224489795,893951.0204081574
jid_265134,36572.0,195.0,1,5338,-383,0,5339,JobState.COMPLETED,176.5306122448968,176.53061224489795,942320.408163259
jid_265144,36573.0,195.0,1,5474,-379,0,5475,JobState.COMPLETED,176.53061224489676,176.53061224489795,966328.5714285648
jid_265194,36575.0,195.0,1,5946,-419,0,5947,JobState.COMPLETED,176.53061224489673,176.53061224489795,1049651.0204081559
