id,name,account,num_nodes,run_time,submit_time,start_time,end_time,state,ml_priority,avg_node_power,max_node_power,energy
jid_731571,62501.0,557.0,8,4400,4448333,4448333,4452734,JobState.COMPLETED,3.261824607849121,176.53061224489684,176.53061224489795,6213877.551020369
jid_731578,62501.0,557.0,8,4569,4448332,4448332,4452902,JobState.COMPLETED,3.261824607849121,176.53061224489682,176.53061224489795,6452546.938775469
jid_731605,62565.0,557.0,8,4564,4448339,4448339,4452904,JobState.COMPLETED,3.2609870433807373,176.53061224489682,176.53061224489795,6445485.714285673
jid_731593,62501.0,557.0,8,4894,4448331,4448331,4453226,JobState.COMPLETED,3.261824607849121,176.5306122448968,176.53061224489795,6911526.530612199
jid_731603,62501.0,557.0,8,4964,4448333,4448333,4453298,JobState.COMPLETED,3.261824607849121,176.5306122448968,176.53061224489795,7010383.673469341
jid_731601,62501.0,557.0,8,4964,4448333,4448333,4453298,JobState.COMPLETED,3.261824607849121,176.5306122448968,176.53061224489795,7010383.673469341
jid_731605,62501.0,557.0,8,4965,4448333,4448333,4453299,JobState.COMPLETED,3.261824607849121,176.5306122448968,176.53061224489795,7011795.9183673
jid_731608,63326.0,591.0,384,14224,4439246,4439325,4453550,JobState.COMPLETED,0.463184654712677,176.53061224489431,176.53061224489795,964213028.5714087
jid_731611,985.0,559.0,4,21,4453543,4453543,4453565,JobState.COMPLETED,4.729755401611328,176.53061224489795,176.53061224489795,14828.571428571428
jid_731617,1866.0,692.0,1,7,4453808,4453808,4453816,JobState.COMPLETED,9.615252494812012,176.53061224489795,176.53061224489795,1235.7142857142858
jid_731625,63920.0,526.0,1,436,4453947,4453947,4454384,JobState.COMPLETED,9.672663688659668,176.53061224489807,176.53061224489795,76967.34693877556
jid_731626,1267.0,640.0,1,344,4454079,4454079,4454424,JobState.COMPLETED,9.620219230651855,176.530612244898,176.53061224489795,60726.53061224492
jid_731634,66314.0,530.0,4000,282,4454259,4454259,4454542,JobState.COMPLETED,0.12959615886211395,176.53061224489787,176.53061224489795,199126530.61224478
jid_731632,985.0,559.0,4,22,4454520,4454520,4454543,JobState.COMPLETED,4.7295732498168945,176.53061224489795,176.53061224489795,15534.69387755102
jid_731643,63920.0,526.0,1,293,4454520,4454520,4454814,JobState.COMPLETED,9.672663688659668,176.53061224489795,176.53061224489795,51723.4693877551
jid_731655,985.0,559.0,1,12,4455349,4455349,4455362,JobState.COMPLETED,9.583391189575195,176.53061224489795,176.53061224489795,2118.3673469387754
jid_731686,66118.0,191.0,1,13,4455432,4455432,4455446,JobState.COMPLETED,9.255199432373047,176.53061224489795,176.53061224489795,2294.8979591836733
jid_731662,66118.0,191.0,1,13,4455433,4455433,4455447,JobState.COMPLETED,9.255199432373047,176.53061224489795,176.53061224489795,2294.8979591836733
jid_731660,66118.0,191.0,1,12,4455434,4455434,4455447,JobState.COMPLETED,9.255199432373047,176.53061224489795,176.53061224489795,2118.3673469387754
jid_731666,66118.0,191.0,1,14,4455433,4455433,4455448,JobState.COMPLETED,9.255199432373047,176.53061224489795,176.53061224489795,2471.4285714285716
jid_731665,66118.0,191.0,1,14,4455433,4455433,4455448,JobState.COMPLETED,9.255199432373047,176.53061224489795,176.53061224489795,2471.4285714285716
jid_731690,66118.0,191.0,1,13,4455434,4455434,4455448,JobState.COMPLETED,9.255199432373047,176.53061224489795,176.53061224489795,2294.8979591836733
jid_731663,66118.0,191.0,1,14,4455434,4455434,4455449,JobState.COMPLETED,9.255199432373047,176.53061224489795,176.53061224489795,2471.4285714285716
